verse_id,pair,su_idx,tgt_idx,su_text,tgt_text,sim,len_ratio,punct_diff,ne_overlap,flag
Efesus:1:9,su-id,2,1,Mantenna geus mutus yen eta rarancang-Na teh ku Mantenna bakal direngsekeun ku jalan Kristus.,"Sebab Ia telah menyatakan rahasia kehendak-Nya kepada kita, sesuai dengan rencana kerelaan-Nya, yaitu rencana kerelaan yang dari semula telah ditetapkan-Nya di dalam Kristus",0.6202,0.548,2,1.0,Medium
Efesus:1:10,su-id,1,1,"Eta rarancang, anu ku Allah baris dilaksanakeun dina waktuna teh nya eta: Sakumna mahluk, saniskara nu di sawarga jeung nu di bumi, baris dihijikeun jeung Kristus, sarta Kristus anu jadi kapalana.","sebagai persiapan kegenapan waktu untuk mempersatukan di dalam Kristus sebagai Kepala segala sesuatu, baik yang di sorga maupun yang di bumi.",0.6843,0.622,4,1.0,Low
Efesus:1:11,su-id,2,1,"Urang pangna dipilih supaya jadi umat-Na anu ngahiji jeung Kristus teh nya ku karana geus kitu tujuan Mantenna, anu geus dipastikeun ti asal mimiti pisan.","Aku katakan ""di dalam Kristus"", karena di dalam Dialah kami mendapat bagian yang dijanjikan--kami yang dari semula ditentukan untuk menerima bagian itu sesuai dengan maksud Allah, yang di dalam segala sesuatu bekerja menurut keputusan kehendak-Nya--",0.6946,0.63,1,1.0,Medium
Efesus:1:12,su-id,1,1,"Ku sabab kitu, urang anu pangheulana ngaharep ka Kristus, wajib muji kaagungan Allah.","supaya kami, yang sebelumnya telah menaruh harapan pada Kristus, boleh menjadi puji-pujian bagi kemuliaan-Nya.",0.6951,0.762,0,1.0,Medium
Efesus:1:13,su-id,1,1,"Ti barang mimiti narima amanat-Na anu ngandung kayaktian, nya eta Injil Kasalametan anu bakal nyalametkeun, aranjeun teh geus jadi umat Allah, percaya ka Kristus, ku Allah diterapan cap tanda kagungana-Na nya eta Roh Suci, numutkeun jangji-Na.","Di dalam Dia kamu juga--karena kamu telah mendengar firman kebenaran, yaitu Injil keselamatanmu--di dalam Dia kamu juga, ketika kamu percaya, dimeteraikan dengan Roh Kudus, yang dijanjikan-Nya itu.",0.7299,0.833,1,1.0,Medium
Efesus:1:15,su-id,1,1,"Barang terang aranjeun geus percaya ka Gusti Yesus jeung mikanyaah ka sakumna umat Allah,","Karena itu, setelah aku mendengar tentang imanmu dalam Tuhan Yesus dan tentang kasihmu terhadap semua orang kudus,",0.7076,0.789,1,1.0,Medium
Efesus:1:16,su-id,1,1,sim kuring teu kendat nganuhunkeun ka Allah.,akupun tidak berhenti mengucap syukur karena kamu.,0.6632,1.0,0,1.0,Medium
Efesus:1:17,su-id,1,1,"dipangnyuhunkeun sing dipaparin Roh Allahna Gusti urang Yesus Kristus, Rama nu agung.","dan meminta kepada Allah Tuhan kita Yesus Kristus, yaitu Bapa yang mulia itu, supaya Ia memberikan kepadamu Roh hikmat dan wahyu untuk mengenal Dia dengan benar.",0.6156,0.483,1,1.0,Low
Efesus:1:18,su-id,2,1,Jeung supaya terang yen berkah-berkah anu dijangjikeun ka umat-Na teh jembar jeung mulya.,"Dan supaya Ia menjadikan mata hatimu terang, agar kamu mengerti pengharapan apakah yang terkandung dalam panggilan-Nya: betapa kayanya kemuliaan bagian yang ditentukan-Nya bagi orang-orang kudus,",0.6151,0.529,3,1.0,Low
Efesus:1:19,su-id,1,1,"Oge supaya terang rongkahna kakawasaan Mantenna anu dianggo barangdamel di urang anu percaya, nya eta kakawasaan","dan betapa hebat kuasa-Nya bagi kita yang percaya, sesuai dengan kekuatan kuasa-Nya,",0.7166,0.944,1,1.0,Medium
Efesus:1:20,su-id,1,1,anu geus dianggo ngahirupkeun deui Kristus ti nu maraot jeung ngalinggihkeun Anjeunna di tengeneun Allah di sawarga.,"yang dikerjakan-Nya di dalam Kristus dengan membangkitkan Dia dari antara orang mati dan mendudukkan Dia di sebelah kanan-Nya di sorga,",0.8273,0.72,1,1.0,High
Efesus:1:22,su-id,1,1,"Saniskara ku Allah ditalukkeun ka Kristus anu jadi sirah gareja, jadi Gustina saniskara.",Dan segala sesuatu telah diletakkan-Nya di bawah kaki Kristus dan Dia telah diberikan-Nya kepada jemaat sebagai Kepala dari segala yang ada.,0.6083,0.577,1,1.0,Medium
Efesus:1:23,su-id,2,2,Efesus 2,Efesus 2,1.0,1.0,0,1.0,High
Efesus:1:24,su-id,1,1,"Kudu jaradi manusa anyar anu diciptakeunana nurut tuladan Allah, hirup kudu bener, lempeng, suci.","dan mengenakan manusia baru, yang telah diciptakan menurut kehendak Allah di dalam kebenaran dan kekudusan yang sesungguhnya.",0.6907,0.947,2,1.0,Medium
Efesus:1:26,su-id,1,1,"Lamun aya kaambek ulah katalanjuran nepi ka jadi dosa, jeung ari ambek ulah nepi ka sapoe jeput teu eureun-eureun.","Apabila kamu menjadi marah, janganlah kamu berbuat dosa: janganlah matahari terbenam, sebelum padam amarahmu",0.6099,0.739,2,1.0,Medium
Efesus:1:27,su-id,1,1,Ulah mere kasempetan ka Iblis.,dan janganlah beri kesempatan kepada Iblis.,0.8892,0.857,0,1.0,High
Efesus:1:28,su-id,1,1,"Anu geus biasa maling ulah maling deui, anggur singkil digawe nyiar napkah anu jujur, keur sorangan tur bisa dipake nulung ka batur anu eukeur kakurangan.","Orang yang mencuri, janganlah ia mencuri lagi, tetapi baiklah ia bekerja keras dan melakukan pekerjaan yang baik dengan tangannya sendiri, supaya ia dapat membagikan sesuatu kepada orang yang berkekurangan.",0.6601,0.848,1,1.0,Medium
Efesus:1:30,su-id,1,1,"Ulah ngaraheutan Roh Allah anu suci, sabab Roh-Na teh geus jadi tanda yen aranjeun kagungana-Na, anu nanggung yen dina Poe ngamerdikakeun, aranjeun bakal dimerdikakeun.","Dan janganlah kamu mendukakan Roh Kudus Allah, yang telah memeteraikan kamu menjelang hari penyelamatan.",0.6148,0.5,2,1.0,Medium
Efesus:1:32,su-id,2,2,Efesus 5,Efesus 5,1.0,1.0,0,1.0,High
Efesus:1:32,su-id,1,1,"Sabalikna kudu sareh, alus budi, jeung kudu silih hampura sakumaha aranjeun oge ku Allah geus dihampura ku karana Kristus.","Tetapi hendaklah kamu ramah seorang terhadap yang lain, penuh kasih mesra dan saling mengampuni, sebagaimana Allah di dalam Kristus telah mengampuni kamu.",0.7693,0.88,0,1.0,Medium
Efesus:1:33,su-id,2,2,Efesus 6,Efesus 6,1.0,1.0,0,1.0,High
Efesus:1:33,su-id,1,1,"Jeung aranjeun oge eta ayat teh aya pakaitna, nya eta: Unggal salaki kudu nyaah ka pamajikan saperti ka awak sorangan, unggal pamajikan kudu hormat ka salaki.","Bagaimanapun juga, bagi kamu masing-masing berlaku: kasihilah isterimu seperti dirimu sendiri dan isteri hendaklah menghormati suaminya.",0.7998,0.7,1,1.0,Medium
Ester:1:3,su-id,1,1,"Dina katilu taunna jumeneng raja, anjeunna ngayakeun pesta keur para pajabat jeung gegeden-gegeden pamarentah.","pada tahun yang ketiga dalam pemerintahannya, diadakanlah oleh baginda perjamuan bagi semua pembesar dan pegawainya; tentara Persia dan Media, kaum bangsawan dan pembesar daerah hadir di hadapan baginda.",0.6939,0.562,2,1.0,Medium
Ester:1:5,su-id,1,1,"Sarengsena eta, raja ngayakeun deui pesta keur pangeusi kota Susan, nu baleunghar, nu mariskin.","Setelah genap hari-hari itu, maka raja mengadakan perjamuan lagi tujuh hari lamanya bagi seluruh rakyatnya yang terdapat di dalam benteng Susan, dari pada orang besar sampai kepada orang kecil, bertempat di pelataran yang ada di taman istana kerajaan.",0.615,0.409,0,1.0,Low
Ester:1:6,su-id,2,1,"Katil emas jeung katil perak ditagenkeun di palataran anu lantena ku ubin marmer bodas, ubin beureum, giwang anu gilap jeung batu pirus bulas.","Di situ tirai-mirai dari pada kain lenan, mori halus dan kain ungu tua, yang terikat dengan tali lenan halus dan ungu muda bergantung pada tombol-tombol perak di tiang-tiang marmar putih, sedang katil emas dan perak ditempatkan di atas lantai pualam, marmar putih, gewang dan pelinggam.",0.7405,0.456,3,1.0,Low
Ester:1:7,su-id,1,1,"Inuman diidangkeun dina cangkir emas warna-warni taya anu sarupa, turug-turug raja teu lebar ku anggur tina sisimpenan pikeun karaton.","Minuman dihidangkan dalam piala emas yang beraneka warna, dan anggurnya ialah anggur minuman raja yang berlimpah-limpah, sebagaimana layak bagi raja.",0.7377,1.0,1,1.0,Medium
Ester:1:10,su-id,2,1,"Seug nyaur gandek kadeuheus, tujuh lalaki kabiri, ngaranna Mahuman, Bista, Harbona, Bigta, Abagta, Setar jeung Karkas.","Pada hari yang ketujuh, ketika raja riang gembira hatinya karena minum anggur, bertitahlah baginda kepada Mehuman, Bizta, Harbona, Bigta, Abagta, Zetar dan Karkas, yakni ketujuh sida-sida yang bertugas di hadapan raja Ahasyweros,",0.6359,0.558,2,1.0,Medium
Ester:1:12,su-id,1,1,Tapi ratu nolak pamundut raja.,"Tetapi ratu Wasti menolak untuk menghadap menurut titah raja yang disampaikan oleh sida-sida itu, sehingga sangat geramlah raja dan berapi-apilah murkanya.",0.7297,0.222,1,1.0,Low
Ester:1:13,su-id,1,1,Sang raja geus biasa sok mundut bongbolongan ka ahli-ahli tina perkara undang-undang jeung tata cara.,"Maka bertanyalah raja kepada orang-orang arif bijaksana, orang-orang yang mengetahui kebiasaan zaman--karena demikianlah biasanya masalah-masalah raja dikemukakan kepada para ahli undang-undang dan hukum;",0.6573,0.556,2,1.0,Medium
Ester:1:14,su-id,1,1,"Juru-juru nasehat anu pangseringna disaur ku raja nya eta: Karsena, Setar, Admata, Tarsis, Meres, Marsena jeung Memukan, anu jaradi pajabat pangluhurna di karajaan Persia jeung Media.","adapun yang terdekat kepada baginda ialah Karsena, Setar, Admata, Tarsis, Meres, Marsena dan Memukan, ketujuh pembesar Persia dan Media, yang boleh memandang wajah raja dan yang mempunyai kedudukan yang tinggi di dalam kerajaan--,tanya raja:",0.8563,0.783,2,1.0,Medium
Ester:1:16,su-id,1,1,"Memukan miunjuk ka raja jeung para pajabat, saurna, ""Ratu Wasti sanes mung baha ka kersa Sang Raja, nanging ka para pajabat ongkoh, malah ka sadaya lalaki di ieu karajaan.","Maka sembah Memukan di hadapan raja dan para pembesar itu: ""Wasti, sang ratu, bukan bersalah kepada raja saja, melainkan juga kepada semua pembesar dan segala bangsa yang di dalam segala daerah raja Ahasyweros.",0.7961,0.897,2,1.0,Medium
Ester:1:17,su-id,2,1,"Margi tangtos bakal kieu nyaranggemna, 'Raja Ahasweros geuning timbalanana ku Ratu Wasti henteu didangu.'","Karena kelakuan sang ratu itu akan merata kepada semua perempuan, sehingga mereka tidak menghiraukan suaminya, apabila diceritakan orang: Raja Ahasyweros menitahkan, supaya Wasti, sang ratu, dibawa menghadap kepadanya, tetapi ia tidak mau datang.",0.6258,0.415,6,1.0,Low
Ester:1:18,su-id,1,1,"Perkawis eta, dinten ieu keneh oge tangtos ku bojo-bojo para pajabat Persia sareng Media dicarioskeun ka salakina masing-masing.","Pada hari ini juga isteri para pembesar raja di Persia dan Media yang mendengar tentang kelakuan sang ratu akan berbicara tentang hal itu kepada suaminya, sehingga berlarut-larutlah penghinaan dan kegusaran.",0.6887,0.706,0,1.0,Medium
Ester:1:19,su-id,1,1,"Manawi sapuk, Sang Raja sae ngadamel pangumuman karajaan, ngumumkeun yen Wasti teu meunang tembong deui di payuneun Raja.","Jikalau baik pada pemandangan raja, hendaklah dikeluarkan suatu titah kerajaan dari hadapan baginda dan dituliskan di dalam undang-undang Persia dan Media, sehingga tidak dapat dicabut kembali, bahwa Wasti dilarang menghadap raja Ahasyweros, dan bahwa raja akan mengaruniakan kedudukannya sebagai ratu kepada orang lain yang lebih baik dari padanya.",0.6087,0.382,2,1.0,Low
Ester:1:20,su-id,1,1,"Saparantos ieu pangumuman nyebar di sakuliah karajaan anu lega upluk-aplak, tangtos kaom wanita teh baris ngesto ka salaki, boh beunghar, boh miskin.""","Bila keputusan yang diambil raja kedengaran di seluruh kerajaannya--alangkah besarnya kerajaan itu! --,maka semua perempuan akan memberi hormat kepada suami mereka, dari pada orang besar sampai kepada orang kecil.""",0.6542,0.744,2,1.0,Medium
Ester:1:22,su-id,1,1,"Ngintunkeun serat-serat ka unggal propinsi sakarajaanana nurutkeun tulisan jeung basana masing-masing, unina: Nu jadi kapala kulawarga teh nya eta salaki.","Dikirimkanlah oleh baginda surat-surat ke segenap daerah kerajaan, tiap-tiap daerah menurut tulisannya dan tiap-tiap bangsa menurut bahasanya, bunyinya: ""Setiap laki-laki harus menjadi kepala dalam rumah tangganya dan berbicara menurut bahasa bangsanya."" Ester 2",0.7217,0.574,1,1.0,Medium
Ester:1:23,su-id,4,3,Ester 3,Ester 3,1.0,1.0,0,1.0,High
Ester:1:23,su-id,3,2,Eta kajadian ku raja dipiwarang dicatet dina kitab babad karajaan.,"Dan peristiwa itu dituliskan di dalam kitab sejarah, di hadapan raja.",0.754,0.846,1,1.0,Medium
Ester:1:24,su-id,1,1,"Bareto Haman, musuh urang Yahudi, anak Hamedata bangsa Agag, geus ngalung dadu anu disebut ""Purim"", milih poe tumpesan urang Yahudi tea, anu niatna mah rek diperenan kabeh.","Sesungguhnya Haman bin Hamedata, orang Agag, seteru semua orang Yahudi itu, telah merancangkan hendak membinasakan orang Yahudi dan diapun telah membuang pur--yakni undi--untuk menghancurkan dan membinasakan mereka,",0.6587,0.946,1,1.0,Medium
Ester:1:25,su-id,1,1,"Tapi ku sabab Ester unjukan ka raja, sarta raja ngaluarkeun parentah, niat Haman nyilakakeun urang Yahudi teh meulit ka dirina, nepi ka digantungna pisan katut ka anak-anakna.","akan tetapi ketika hal itu disampaikan ke hadapan raja, maka dititahkannyalah dengan surat, supaya rancangan jahat yang dibuat Haman terhadap orang Yahudi itu dibalikkan ke atas kepalanya.",0.677,0.909,1,1.0,Medium
Ester:1:26,su-id,1,1,"Ku sabab kitu, eta hari raya teh disebutna ""Purim"", hartina dadu.","Oleh sebab itulah hari-hari itu disebut Purim, menurut kata pur.",0.831,0.875,1,1.0,High
Ester:1:28,su-id,1,1,"Geus dimistikeun, yen eta hari raya Purim anu lilana dua poe teh kudu digumatikeun di unggal-unggal propinsi, unggal kota, boh ku warga-warga Yahudi harita, boh ku turunan engke, teu meunang pegat sapapanjangna.","dan bahwa hari-hari itu akan diperingati dan dirayakan di dalam tiap-tiap angkatan, di dalam tiap-tiap kaum, di tiap-tiap daerah, di tiap-tiap kota, sehingga hari-hari Purim itu tidak akan lenyap dari tengah-tengah orang Yahudi dan peringatannya tidak akan berakhir dari antara keturunan mereka.",0.7082,0.689,1,1.0,Medium
Ester:1:29,su-id,1,1,"Geus kitu, Ratu Ester, putra Abihail, disarengan ku Mordekai ngintun serat kalawan nganggo sagemblengna kawibawaan anjeunna, ngukuhkeun parentah perkara Purim, anu geus diparentahkeun ku Mordekai dina seratna anu ti heula.","Lalu Ester, sang ratu, anak Abihail, menulis surat, bersama-sama dengan Mordekhai, orang Yahudi itu; surat yang kedua tentang hari raya Purim ini dituliskannya dengan segala ketegasan untuk menguatkannya.",0.7404,0.973,1,1.0,Medium
Ester:1:30,su-id,2,1,"Salinan eta serat dikirimkeun ka 127 propinsi di sakuliah karajaan Persia, diwuwuhan ku salam katineung, muga urang Yahudi ginanjar bagja santosa.","Lalu dikirimkanlah surat-surat kepada semua orang Yahudi di dalam keseratus dua puluh tujuh daerah kerajaan Ahasyweros, dengan kata-kata salam dan setia,",0.6538,0.889,0,1.0,Medium
Ester:1:31,su-id,1,1,"Diparentahkeun, sangkan maranehna jeung turunanana ngagumatikeun hari raya Purim, sakumaha ngagumatikeun kamistian ngajalankeun ibadah puasa jeung poe-poe kasungkawaan.","supaya hari-hari Purim itu dirayakan pada waktu yang ditentukan, seperti yang diwajibkan kepada mereka oleh Mordekhai, orang Yahudi itu, dan oleh Ester, sang ratu, dan seperti yang diwajibkan mereka kepada dirinya sendiri serta keturunan mereka, mengenai hal berpuasa dan meratap-ratap.",0.6282,0.451,4,1.0,Low
Ester:1:32,su-id,2,2,Ester 10,Ester 10,1.0,1.0,0,1.0,High
Ester:1:32,su-id,1,1,"Sarta eta parentah Ester anu netepkeun hari raya Purim, diserat dina kitab.","Demikianlah perintah Ester menetapkan perihal Purim itu, kemudian dituliskan di dalam kitab.",0.8497,1.0,0,1.0,High
Ezra:1:1,su-id,1,1,"Dina taun kahiji jaman Kores jadi raja Persia, PANGERAN ngabuktoskeun pangandika-Na anu ditepikeun ku Nabi Yermia.","Pada tahun pertama zaman Koresh, raja negeri Persia, TUHAN menggerakkan hati Koresh, raja Persia itu untuk menggenapkan firman yang diucapkan oleh Yeremia, sehingga disiarkan di seluruh kerajaan Koresh secara lisan dan tulisan pengumuman ini:",0.7824,0.513,4,1.0,Low
Ezra:1:2,su-id,3,2,"Kami ku Mantenna dipaparin tanggung jawab kudu ngadegkeun hiji Bait haturan Mantenna di Yerusalem, wewengkon Yuda.","Ia menugaskan aku untuk mendirikan rumah bagi-Nya di Yerusalem, yang terletak di Yehuda.",0.8108,0.944,0,1.0,High
Ezra:1:2,su-id,1,1,"""Ieu parentah Kores, raja nagara Persia.","""Beginilah perintah Koresh, raja Persia: Segala kerajaan di bumi telah dikaruniakan kepadaku oleh TUHAN, Allah semesta langit.",0.7696,0.409,2,1.0,Low
Ezra:1:3,su-id,2,2,"Maraneh kudu baralik ka Yerusalem, kudu ngadegkeun deui Bait PANGERAN Allahna Israil, Allah anu dibakti di Yerusalem.","Biarlah ia berangkat pulang ke Yerusalem, yang terletak di Yehuda, dan mendirikan rumah TUHAN.",0.7445,0.85,0,1.0,Medium
Ezra:1:4,su-id,1,1,"Saha-saha umat Mantenna di pangbuangan butuh ku pitulung rek marulang, tatangga-tatanggana kudu ngabantu, ngabahanan perak jeung emas, bahan dahareun jeung sato-sato momot, kitu deui barang-barang pikeun baktikeuneun ka Bait Allah di Yerusalem.""","Dan setiap orang yang tertinggal, di manapun ia ada sebagai pendatang, harus disokong oleh penduduk setempat dengan perak dan emas, harta benda dan ternak, di samping persembahan sukarela bagi rumah Allah yang ada di Yerusalem.""",0.8097,0.891,0,1.0,High
Ezra:1:5,su-id,1,1,"Seug kapala-kapala warga kaom Yuda jeung kaom Binyamin, para imam jeung kaom Lewi, jeung sakur anu hatena digerakkeun ku Allah, sasadiaan arek marulang, rek ngadegkeun deui Bait Allah di Yerusalem.","Maka berkemaslah kepala-kepala kaum keluarga orang Yehuda dan orang Benyamin, serta para imam dan orang-orang Lewi, yakni setiap orang yang hatinya digerakkan Allah untuk berangkat pulang dan mendirikan rumah TUHAN yang ada di Yerusalem.",0.8844,0.902,2,1.0,Medium
Ezra:1:6,su-id,1,1,"Tatangga-tatanggana ngabarantu, ngabahanan rupa-rupa paparabotan perak, emas, bahan dahareun, sato-sato momot, paparabotan lianna anu marahal, kitu deui barang-barang baktikeuneun ka Bait Allah.","Dan segala orang di sekeliling mereka membantu mereka dengan barang-barang perak, dengan emas, harta benda dan ternak dan dengan pemberian yang indah-indah, selain dari segala sesuatu yang dipersembahkan dengan sukarela.",0.7109,0.974,3,1.0,Low
Ezra:1:7,su-id,1,1,Kores masrahkeun deui bokor-bokor jeung gelas-gelas anu ku Raja Nebukadnesar kungsi dijabel ti jero Bait Allah di Yerusalem dipake ngeusian pura dewa-dewana.,Pula raja Koresh menyuruh mengeluarkan perlengkapan rumah TUHAN yang telah diangkut Nebukadnezar dari Yerusalem dan yang ditaruhnya di dalam kuil allahnya.,0.8189,0.759,0,1.0,High
Ezra:1:8,su-id,1,1,"Dipasrahkeunana ku Kores ka Mitredat, bendahara karaton, anu nyatetkeun barang-barang anu rek dipulangkeun ka Sesbasar, gupernur di Yuda.","Koresh, raja Persia itu, menyuruh mengeluarkan semuanya itu di bawah pengawasan Mitredat, bendahara raja, yang menghitung seluruhnya bagi Sesbazar, pembesar di Yehuda.",0.786,0.857,2,1.0,Medium
Ezra:1:9,su-id,1,1,(1:9-10) Ieu daptarna: 30 bokor emas wadah pangbakti; 1.000 bokor perak wadah pangbakti; 29 bokor lianna; 30 pinggan emas; 410 pinggan perak; 1.000 paparabotan lianna.,"Inilah daftarnya: tiga puluh bokor emas, seribu bokor perak, dua puluh sembilan pisau,",0.7486,0.405,9,1.0,Low
Ezra:1:11,su-id,2,3,Ezra 2,Ezra 2,1.0,1.0,0,1.0,High
Ezra:1:11,su-id,1,1,"Bokor-bokor emas jeung bokor-bokor perak jumlahna 5.400, katut paparabotan lianna anu dicandak ku Sesbasar waktu anjeunna jeung boyongan lianna mulang ti Babul ka Yerusalem.",Barang-barang emas dan perak itu seluruhnya berjumlah lima ribu empat ratus.,0.6232,0.438,1,1.0,Low
Ezra:1:21,su-id,1,1,(2:21-35) Daptar anu marulang ka tempat-tempat urut karuhunna: Urang Betlehem aya 123.,dari Betlehem: seratus dua puluh tiga orang;,0.6178,0.409,2,1.0,Low
Ezra:1:36,su-id,1,1,(2:36-39) Nya ieu golongan-golongan para imam anu marulang ti pangbuangan: Golongan Yedaya (turunan Yesua) aya 973.,"Inilah para imam: bani Yedaya, yakni kaum keluarga Yesua: sembilan ratus tujuh puluh tiga orang;",0.6767,0.679,2,1.0,Medium
Ezra:1:40,su-id,1,1,(2:40-42) Nya ieu golongan-golongan urang Lewi anu marulang ti pangbuangan: Golongan Yesua jeung Kadmiel (turunan Hodawia) aya 74.,"Inilah orang-orang Lewi: bani Yesua dan Kadmiel, yakni bani Hodawya: tujuh puluh empat orang.",0.708,0.667,1,1.0,Medium
Ezra:1:55,su-id,1,1,"(2:55-57) Ieu golongan-golongan gandek-gandek Suleman anu marulang ti pangbuangan: Golongan Sotai, golongan Hasoperet, golongan Peruda.","Inilah keturunan para hamba Salomo: bani Sotai, bani Soferet, bani Peruda;",0.7002,0.517,2,1.0,Medium
