book,chapter,verse,en_text,id_text,su_text
1 Tesalonika,1,5,"in that our gospel did not come to you merely in words, but in power and in the Holy Spirit and with deep conviction (surely you recall the character we displayed when we came among you to help you).","Sebab Injil yang kami beritakan bukan disampaikan kepada kamu dengan kata-kata saja, tetapi juga dengan kekuatan oleh Roh Kudus dan dengan suatu kepastian yang kokoh. Memang kamu tahu, bagaimana kami bekerja di antara kamu oleh karena kamu.","Sabab sim kuring mawa Injil Kasalametan ka aranjeun teh lain ku caritaan bae, tapi kasartaan ku daya jeung Roh Suci, bari yakin sayakin-yakinna yen eta Injil Kasalametan teh bener. Aranjeun terang kumaha soson-sosonna sim kuring basa di aranjeun, keur paedah aranjeun."
1 Tesalonika,1,6,"And you became imitators of us and of the Lord, when you received the message with joy that comes from the Holy Spirit, despite great affliction.","Dan kamu telah menjadi penurut kami dan penurut Tuhan; dalam penindasan yang berat kamu telah menerima firman itu dengan sukacita yang dikerjakan oleh Roh Kudus,",Aranjeun ayeuna geus nulad ka sim kuring jeung ka Gusti urang. Sakitu disusahkeunana oge aranjeun teh daek tur kacida sukana narima warta perkara eta. Eta kasukaan aranjeun teh paparin ti Roh Suci.
1 Tesalonika,1,7,As a result you became an example to all the believers in Macedonia and in Achaia.,sehingga kamu telah menjadi teladan untuk semua orang yang percaya di wilayah Makedonia dan Akhaya.,Ku hal eta aranjeun teh geus dipiconto ku sakabeh dulur sakapercayaan di Makedoni jeung Ahaya.
1 Tesalonika,1,8,"For from you the message of the Lord has echoed forth not just in Macedonia and Achaia, but in every place reports of your faith in God have spread, so that we do not need to say anything.","Karena dari antara kamu firman Tuhan bergema bukan hanya di Makedonia dan Akhaya saja, tetapi di semua tempat telah tersiar kabar tentang imanmu kepada Allah, sehingga kami tidak usah mengatakan apa-apa tentang hal itu.","Sabab anu sumebar di sakuliah Makedoni jeung Ahaya teh lain ngan wawaran hal eta bae, iman aranjeun ka Allah oge milu kagurnita ka mana-mana, nepi ka sim kuring geus teu bisa nyaritakeunana."
1 Tesalonika,1,9,For people everywhere report how you welcomed us and how you turned to God from idols to serve the living and true God,"Sebab mereka sendiri berceritera tentang kami, bagaimana kami kamu sambut dan bagaimana kamu berbalik dari berhala-berhala kepada Allah untuk melayani Allah yang hidup dan yang benar,","Jalma-jalma kabeh ngagunemkeun perkara aranjeun sakitu ngakuna waktu didatangan ku sim kuring, kitu deui perkara aranjeun geus miceun brahala sesembahan tuluy nyanghareup ka Allah, ngabakti ka Allah sajati, Allah anu hirup,"
1 Tesalonika,1,10,"and to wait for his Son from heaven, whom he raised from the dead, Jesus our deliverer from the coming wrath.","dan untuk menantikan kedatangan Anak-Nya dari sorga, yang telah dibangkitkan-Nya dari antara orang mati, yaitu Yesus, yang menyelamatkan kita dari murka yang akan datang.","sarta ngarep-ngarep sumping putra-Na ti sawarga, nya eta Yesus, anu ku Mantenna geus digugahkeun ti nu paraeh, anu nyalametkeun urang tina hukuman Allah engke."
1 Tesalonika,1,11,"As you know, we treated each one of you as a father treats his own children,","Kamu tahu, betapa kami, seperti bapa terhadap anak-anaknya, telah menasihati kamu dan menguatkan hatimu seorang demi seorang,","Ku aranjeun meureun karasa, pamolah sim kuring ka aranjeun teh lir bapa ka anak."
1 Tesalonika,1,12,exhorting and encouraging you and insisting that you live in a way worthy of God who calls you to his own kingdom and his glory.,"dan meminta dengan sangat, supaya kamu hidup sesuai dengan kehendak Allah, yang memanggil kamu ke dalam Kerajaan dan kemuliaan-Nya.","Negeran, ngalilipur, jeung ngadorong supaya hirup aranjeun sapagodos jeung pangersa Allah, anu geus nyaur aranjeun kana Karajaan jeung kamulyaana-Na."
1 Tesalonika,1,13,"And so we too constantly thank God that when you received God’s message that you heard from us, you accepted it not as a human message, but as it truly is, God’s message, which is at work among you who believe.","Dan karena itulah kami tidak putus-putusnya mengucap syukur juga kepada Allah, sebab kamu telah menerima firman Allah yang kami beritakan itu, bukan sebagai perkataan manusia, tetapi--dan memang sungguh-sungguh demikian--sebagai firman Allah, yang bekerja juga di dalam kamu yang percaya.","Jeung kieu nu matak sim kuring muji sukur ka Allah teh: Eta amanat ti Allah anu ditepikeun ku sim kuring teh ku aranjeun ditarima jeung dipercaya, yen lain beja ti manusa, tapi amanat ti Allah. Eta nandakeun yen Allah geus ngagerakkeun hate aranjeun sangkan percaya ka Kristus."
1 Tesalonika,1,14,"For you became imitators, brothers and sisters, of God’s churches in Christ Jesus that are in Judea, because you too suffered the same things from your own countrymen as they in fact did from the Jews,","Sebab kamu, saudara-saudara, telah menjadi penurut jemaat-jemaat Allah di Yudea, jemaat-jemaat di dalam Kristus Yesus, karena kamu juga telah menderita dari teman-teman sebangsamu segala sesuatu yang mereka derita dari orang-orang Yahudi.","Anu kaalaman ku aranjeun teh, dulur-dulur, sarua jeung anu kaalaman ku jamaah Allah di Yudea, ku jelema-jelema anu geus jadi milikna Kristus Yesus. Aranjeun di dieu dikaniaya ku bangsa sorangan. Dulur-dulur di Yudea oge dikaniaya ku bangsana sorangan, bangsa Yahudi,"
1 Tesalonika,1,15,"who killed both the Lord Jesus and the prophets and persecuted us severely. They are displeasing to God and are opposed to all people,","Bahkan orang-orang Yahudi itu telah membunuh Tuhan Yesus dan para nabi dan telah menganiaya kami. Apa yang berkenan kepada Allah tidak mereka pedulikan dan semua manusia mereka musuhi,","anu geus maehan Gusti Yesus jeung nabi-nabi-Na, jeung nganiaya rasul-rasul-Na. Urang Yahudi geus nyieun anu matak cua ka Allah, jeung kacida ngamusuhanana ka saban jalma."
1 Tesalonika,1,16,"because they hinder us from speaking to the Gentiles so that they may be saved. Thus they constantly fill up their measure of sins, but wrath has come upon them completely.",karena mereka mau menghalang-halangi kami memberitakan firman kepada bangsa-bangsa lain untuk keselamatan mereka. Demikianlah mereka terus-menerus menambah dosa mereka sampai genap jumlahnya dan sekarang murka telah menimpa mereka sepenuh-penuhnya.,"Malah anu ngawawarkeun eta Injil Kasalametan ka bangsa sejen supaya bangsa sejen oge salamet, kacida dihalang-halangna. Dosa urang Yahudi anu sakitu gedena beuki gede bae. Ahirna, ayeuna maranehna keuna ku murka Allah."
1 Tesalonika,1,17,"But when we were separated from you, brothers and sisters, for a short time (in presence, not in affection) we became all the more fervent in our great desire to see you in person.","Tetapi kami, saudara-saudara, yang seketika terpisah dari kamu, jauh di mata, tetapi tidak jauh di hati, sungguh-sungguh, dengan rindu yang besar, telah berusaha untuk datang menjenguk kamu.","Dulur-dulur, urang papisah teh saheulaanan. Jeung paturay soteh raga, batin mah tetep ngahiji. Tapi ti barang urang papisah, sim kuring kacida nineungna nepi ka sakedah polah ihtiar sangkan bisa papanggih deui."
1 Tesalonika,1,18,"For we wanted to come to you (I, Paul, in fact tried again and again) but Satan thwarted us.","Sebab kami telah berniat untuk datang kepada kamu--aku, Paulus, malahan lebih dari sekali--,tetapi Iblis telah mencegah kami.","Ku hayang-hayangna, sim kuring nepi ka leuwih ti sakali ihtiar supaya bisa ka dieu deui, tapi ngan dihalang-halang bae ku Iblis."
1 Tesalonika,1,19,For who is our hope or joy or crown to boast of before our Lord Jesus at his coming? Is it not of course you?,"Sebab siapakah pengharapan kami atau sukacita kami atau mahkota kemegahan kami di hadapan Yesus, Tuhan kita, pada waktu kedatangan-Nya, kalau bukan kamu?","Nya aranjeun anu bisa ngabungahkeun hate jeung ngagedekeun harepan sim kuring, jeung anu bisa diagulkeun ku sim kuring ka payuneun Yesus Gusti urang, engke ari Anjeunna geus sumping."
1 Tesalonika,1,20,For you are our glory and joy!,"Sungguh, kamulah kemuliaan kami dan sukacita kami.",Enyaan sim kuring kacida bungahna jeung agulna ku aranjeun teh!
1 Tesalonika,1,21,But examine all things; hold fast to what is good.,Ujilah segala sesuatu dan peganglah yang baik.,"Uji sagala perkara: Mun hade cekel sing pageuh,"
1 Tesalonika,1,22,Stay away from every form of evil.,Jauhkanlah dirimu dari segala jenis kejahatan.,piceun naon bae anu jahat.
1 Tesalonika,1,23,Now may the God of peace himself make you completely holy and may your spirit and soul and body be kept entirely blameless at the coming of our Lord Jesus Christ.,"Semoga Allah damai sejahtera menguduskan kamu seluruhnya dan semoga roh, jiwa dan tubuhmu terpelihara sempurna dengan tak bercacat pada kedatangan Yesus Kristus, Tuhan kita.","Mugia Allah anu maparin katengtreman ka urang sing nyucikeun tingkah laku aranjeun, sangkan suci sakujur diri, jiwa, nyawa, jeung raga, sing ulah aya celana dina waktu sumping Gusti urang Yesus Kristus."
1 Tesalonika,1,24,"He who calls you is trustworthy, and he will in fact do this.","Ia yang memanggil kamu adalah setia, Ia juga akan menggenapinya.","Mantenna anu geus nyaur aranjeun tangtu kersa nulungan midamel kitu, sabab Mantenna sipat satia."
1 Tesalonika,1,25,"Brothers and sisters, pray for us too.","Saudara-saudara, doakanlah kami.","Doakeun sim kuring jeung batur, dulur-dulur!"
1 Tesalonika,1,26,Greet all the brothers and sisters with a holy kiss.,Sampaikanlah salam kami kepada semua saudara dengan cium yang kudus.,Salam sono ka dulur-dulur sakapercayaan.
1 Tesalonika,1,27,I call on you solemnly in the Lord to have this letter read to all the brothers and sisters.,"Demi nama Tuhan aku minta dengan sangat kepadamu, supaya surat ini dibacakan kepada semua saudara.","Ieu surat, demi Gusti, pangmacakeun ka sakabeh dulur sakapercayaan."
1 Tesalonika,1,28,The grace of our Lord Jesus Christ be with you.,"Kasih karunia Yesus Kristus, Tuhan kita, menyertai kamu!","Mugia dulur-dulur ginanjar rahmatna Gusti urang Yesus Kristus. Wassalam, Paulus"
1 Timotius,1,1,Timotius 1,Timotius 1,Timotius 1
1 Timotius,1,2,"to Timothy, my genuine child in the faith. Grace, mercy, and peace from God the Father and Christ Jesus our Lord!","kepada Timotius, anakku yang sah di dalam iman: kasih karunia, rahmat dan damai sejahtera dari Allah Bapa dan Kristus Yesus, Tuhan kita, menyertai engkau.",
1 Timotius,1,3,"As I urged you when I was leaving for Macedonia, stay on in Ephesus to instruct certain people not to spread false teachings,","Ketika aku hendak meneruskan perjalananku ke wilayah Makedonia, aku telah mendesak engkau supaya engkau tinggal di Efesus dan menasihatkan orang-orang tertentu, agar mereka jangan mengajarkan ajaran lain","Bapa meredih supaya hidep matuh di Epesus, sakumaha ceuk bapa waktu bapa keur ka Makedoni tea. Sabab di ditu aya anu ngajarkeun pangajaran mahiwal, ku hidep kudu dicegah."
1 Timotius,1,4,nor to occupy themselves with myths and interminable genealogies. Such things promote useless speculations rather than God’s redemptive plan that operates by faith.,"ataupun sibuk dengan dongeng dan silsilah yang tiada putus-putusnya, yang hanya menghasilkan persoalan belaka, dan bukan tertib hidup keselamatan yang diberikan Allah dalam iman.","Nasehatan, ulah sina ngagugulung deui dongeng-dongeng jeung cukcrukan asal-usul karuhun, anu ngan matak picekcokeun bae, lain mawa kana percaya ka Allah sarta narima kana pikersaeuna-Na."
1 Timotius,1,5,"But the aim of our instruction is love that comes from a pure heart, a good conscience, and a sincere faith.","Tujuan nasihat itu ialah kasih yang timbul dari hati yang suci, dari hati nurani yang murni dan dari iman yang tulus ikhlas.","Nasehatna tujukeun pikeun mulihkeun deui sipat kanyaah anu bijil tina ati sanubari, medal tina pikiran nu caang, mencar tina kaiklasan iman."
1 Timotius,1,6,Some have strayed from these and turned away to empty discussion.,Tetapi ada orang yang tidak sampai pada tujuan itu dan yang sesat dalam omongan yang sia-sia.,"Geus aya jelema-jelema anu geus teu baroga deui sipat kitu teh, kalah ka sasar kana paguneman anu ngacapruk."
1 Timotius,1,7,"They want to be teachers of the law, but they do not understand what they are saying or the things they insist on so confidently.",Mereka itu hendak menjadi pengajar hukum Taurat tanpa mengerti perkataan mereka sendiri dan pokok-pokok yang secara mutlak mereka kemukakan.,"Eta teh harayangeun jadi guru agama, tapi kana omonganana sorangan teu ngarti, kana hal anu ku maranehna diajarkeun bangun sakitu yakinna teh maranehna sorangan teu paham."
1 Timotius,1,8,"But we know that the law is good if someone uses it legitimately,","Kita tahu bahwa hukum Taurat itu baik kalau tepat digunakan,",Hukum Agama memang hade ari dipake samistina mah.
1 Timotius,1,9,"realizing that law is not intended for a righteous person, but for lawless and rebellious people, for the ungodly and sinners, for the unholy and profane, for those who kill their fathers or mothers, for murderers,","yakni dengan keinsafan bahwa hukum Taurat itu bukanlah bagi orang yang benar, melainkan bagi orang durhaka dan orang lalim, bagi orang fasik dan orang berdosa, bagi orang duniawi dan yang tak beragama, bagi pembunuh bapa dan pembunuh ibu, bagi pembunuh pada umumnya,","Ngan inget, Hukum Agama dijieunna teh lain keur jelema anu balageur, tapi keur tukang rerempak, keur penjahat, keur nu baragajul, keur nu doraka, keur nu teu boga agama, keur nu teu malire kana sual rohani, keur jelema anu maehan bapa atawa indung, sarta keur tukang-tukang maraehan umumna,"
1 Timotius,1,10,"sexually immoral people, practicing homosexuals, kidnappers, liars, perjurers – in fact, for any who live contrary to sound teaching.","bagi orang cabul dan pemburit, bagi penculik, bagi pendusta, bagi orang makan sumpah dan seterusnya segala sesuatu yang bertentangan dengan ajaran sehat","keur nu teu boga ahlak, keur nu cabul patemon, keur culik, keur tukang bohong, keur nu sok mere panyaksi palsu, jeung sajaba ti eta anu ingkar tina pangajaran anu bener,"
1 Timotius,1,11,This accords with the glorious gospel of the blessed God that was entrusted to me.,"yang berdasarkan Injil dari Allah yang mulia dan maha bahagia, seperti yang telah dipercayakan kepadaku.","anu diajarkeun ku Injil, anu pangwawaranana dipercayakeun ka bapa, nya eta Injil Kasalametan ti Allah anu agung jeung pinuji."
1 Timotius,1,12,"I am grateful to the one who has strengthened me, Christ Jesus our Lord, because he considered me faithful in putting me into ministry,","Aku bersyukur kepada Dia, yang menguatkan aku, yaitu Kristus Yesus, Tuhan kita, karena Ia menganggap aku setia dan mempercayakan pelayanan ini kepadaku--","Bapa muji sukur ka Kristus Yesus Gusti urang, sabab ku berkah Anjeunna bapa kuat ngajalankeun kawajiban. Nganunuhunkeun reh ku Anjeunna dilayakkeun ngawulaan."
1 Timotius,1,13,"even though I was formerly a blasphemer and a persecutor, and an arrogant man. But I was treated with mercy because I acted ignorantly in unbelief,","aku yang tadinya seorang penghujat dan seorang penganiaya dan seorang ganas, tetapi aku telah dikasihani-Nya, karena semuanya itu telah kulakukan tanpa pengetahuan yaitu di luar iman.","Padahal bareto bapa ka Anjeunna teh ngagogoreng, nganiaya jeung moyok. Sukur, bapa ku Allah dipikawelas, kawantu harita mah bapa tacan percaya jeung tacan nyaho yen peta bapa kitu teh salah."
1 Timotius,1,14,"and our Lord’s grace was abundant, bringing faith and love in Christ Jesus.",Malah kasih karunia Tuhan kita itu telah dikaruniakan dengan limpahnya kepadaku dengan iman dan kasih dalam Kristus Yesus.,"Ku Gusti nu sipat welas bapa malah dilimpahan ku sih kurnia, dipaparin hate percaya jeung rasa kanyaah, anu ayeuna mah geus jadi sipat urang ku lantaran anut ka Kristus."
1 Timotius,1,15,This saying is trustworthy and deserves full acceptance: “Christ Jesus came into the world to save sinners” – and I am the worst of them!,"Perkataan ini benar dan patut diterima sepenuhnya: ""Kristus Yesus datang ke dunia untuk menyelamatkan orang berdosa,"" dan di antara mereka akulah yang paling berdosa.","Kalimah, ""Kristus Yesus sumping ka dunya pikeun nyalametkeun jalma dosa"" teh memang wajib dipercaya sabab enya. Geuning bapa, sangkilang pangjahatna ge ti sakur anu doraka,"
1 Timotius,1,16,"But here is why I was treated with mercy: so that in me as the worst, Christ Jesus could demonstrate his utmost patience, as an example for those who are going to believe in him for eternal life.","Tetapi justru karena itu aku dikasihani, agar dalam diriku ini, sebagai orang yang paling berdosa, Yesus Kristus menunjukkan seluruh kesabaran-Nya. Dengan demikian aku menjadi contoh bagi mereka yang kemudian percaya kepada-Nya dan mendapat hidup yang kekal.","ku Allah dipikawelas, supaya Kristus Yesus iasa nembongkeun kasabarana-Na anu taya hinggana ka bapa, jalma pangdorakana, pikeun jadi conto ka sakabeh jalma anu bakal palercaya ka Anjeunna pikeun narima hirup langgeng."
1 Timotius,1,17,"Now to the eternal king, immortal, invisible, the only God, be honor and glory forever and ever! Amen.","Hormat dan kemuliaan sampai selama-lamanya bagi Raja segala zaman, Allah yang kekal, yang tak nampak, yang esa! Amin.","Kamulyaan, kaagungan, kasanggakeun sapapaosna ka Mantenna, Raja abadi, gaib, Allah anu maha esa. Amin."
1 Timotius,1,18,"I put this charge before you, Timothy my child, in keeping with the prophecies once spoken about you, in order that with such encouragement you may fight the good fight.","Tugas ini kuberikan kepadamu, Timotius anakku, sesuai dengan apa yang telah dinubuatkan tentang dirimu, supaya dikuatkan oleh nubuat itu engkau memperjuangkan perjuangan yang baik dengan iman dan hati nurani yang murni.","Timoteus anaking! Bapa mercayakeun ieu tugas ka hidep teh luyu jeung ucapan piwejang baheula ngeunaan diri hidep. Gunakeun eta ucapan piwejang teh, jieun pakarang paranti bajuang."
1 Timotius,1,19,"To do this you must hold firmly to faith and a good conscience, which some have rejected and so have suffered shipwreck in regard to the faith.","Beberapa orang telah menolak hati nuraninya yang murni itu, dan karena itu kandaslah iman mereka,","Mantepkeun iman, nyaringkeun pikir. Aya jelema-jelema anu geus henteu malire kana panggeuing budi rasana sorangan, imanna geus runtuh,"
1 Timotius,1,20,"Among these are Hymenaeus and Alexander, whom I handed over to Satan to be taught not to blaspheme.","di antaranya Himeneus dan Aleksander, yang telah kuserahkan kepada Iblis, supaya jera mereka menghujat.","contona bae Himenius jeung Aleksander. Eta dua jelema ku bapa geus dihukum diselehkeun ka Iblis, sina jadi pangajaran supaya eureun ngahinana ka Allah!"
